Price,Size,Bath,Bed,City_Gondomar,City_Guimarães,City_Other,City_Vila Nova de Gaia,City_   Cascais,City_   Lisboa,City_   Sintra,predicted_rent
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
7980000,181,4,3,0,0,0,0,1,0,0,294.64948912755807
4750000,104,3,3,0,0,0,0,1,0,0,149.5809431239598
6500000,260,4,5,0,0,1,0,0,0,0,391.1019567055708
1900000,146,2,4,0,0,1,0,0,0,0,204.56932924791238
4900000,85,1,2,0,0,1,0,0,0,0,141.3514088253105
3600000,110,2,3,0,0,1,0,0,0,0,159.31080836973075
3890000,233,3,3,0,0,1,0,0,0,0,394.4806350269488
1850000,148,2,3,0,0,1,0,0,0,0,233.74230108359063
2200000,167,2,2,0,0,1,0,0,0,0,296.21357229125874
1200000,127,1,2,0,0,1,0,0,0,0,223.61779550905038
2750000,120,2,3,0,0,1,0,0,0,0,178.8980432944307
5400000,232,2,3,0,0,1,0,0,0,0,398.2750744510703
2915000,85,2,2,0,0,0,0,0,0,1,85.18040785517692
2800000,114,1,2,0,0,1,0,0,0,0,198.1543901069404
