Size,Bath,Bed,City_Gondomar,City_Guimarães,City_Other,City_Vila Nova de Gaia,City_   Cascais,City_   Lisboa,City_   Sintra,good_prop
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
104,3,3,0,0,0,0,1,0,0,0
146,2,4,0,0,1,0,0,0,0,1
85,1,2,0,0,1,0,0,0,0,0
110,2,3,0,0,1,0,0,0,0,0
148,2,3,0,0,1,0,0,0,0,1
167,2,2,0,0,1,0,0,0,0,1
127,1,2,0,0,1,0,0,0,0,1
120,2,3,0,0,1,0,0,0,0,1
85,2,2,0,0,0,0,0,0,1,0
114,1,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
37,1,1,0,0,0,0,0,1,0,0
102,2,3,0,0,0,0,0,0,1,0
48,1,1,0,0,0,0,0,1,0,0
77,1,2,0,0,0,0,0,0,1,0
40,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,0,0,0,0,1,0
84,1,2,0,0,0,0,0,1,0,0
114,2,2,0,0,1,0,0,0,0,1
50,1,2,0,0,1,0,0,0,0,1
88,1,1,0,0,1,0,0,0,0,1
52,1,1,0,0,1,0,0,0,0,1
71,1,2,0,0,1,0,0,0,0,1
97,2,3,0,0,1,0,0,0,0,1
76,1,2,0,0,0,0,0,0,1,0
86,1,2,0,0,1,0,0,0,0,1
59,1,2,0,0,0,0,0,0,1,0
39,1,2,0,0,0,0,1,0,0,0
49,1,1,0,0,1,0,0,0,0,1
96,1,2,0,0,1,0,0,0,0,1
65,1,2,0,0,0,0,0,0,1,0
